ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity
0.7739675775033039,2.575851718575013,0.3364834670927665,0.3118438763421874,-2.085383313803179,-1.5043931221575957,-0.7828791683152411,0.23005312927991714,-1.26444191330397
0.9298592430998913,1.2171390938049138,-0.20836362632658634,-1.457929935665911,0.5325429110621894,-0.4897780949106581,0.23110164636049105,-0.21545691284085072,0.9413560765760267
2.3610295537165293,-2.3010795140681863,-0.11587489443446898,1.6486091403043042,-1.442143379790389,0.03591693375620488,-0.7649422164059227,0.8098496769953257,-1.3895936325611258
0.7207795981336296,1.1502845125299972,0.01763295116489684,0.5616421564046493,-0.6392977631032472,-0.711313738351711,-0.8334973108000895,-1.1184341269926679,0.8780147403461139
1.2875371020858233,-0.5109145739696179,1.2491396386183535,0.30735350402968115,0.578538768980862,-0.38965997853122747,-1.2703813222831333,1.0773707592502082,-2.2331327416675943
0.7301648755497936,-0.9516394652102814,0.9054600203082792,1.6125410561195703,0.7023421528800529,1.1924020633723595,-0.7210248467652388,0.8865005126836318,0.555387829858315
1.1722318810688934,1.3459591078821327,0.7569417218622803,-1.0613003124416895,0.9968254968279593,1.2128259294470356,0.0624520334429231,-0.7299258554545902,-1.3466395310984935
-1.841037895527661,0.6432374223285149,0.8489589416435723,2.0320344325356756,0.11988299771390881,-0.6310822069659504,0.38375955310540666,-0.33218811287908356,-0.6450798471604109
-0.007642266153908799,-1.2185564602493548,0.5066084538756056,-0.24653016580339618,-0.020693667881025644,0.5526886039335724,-0.05609007355904916,-0.9498584075374881,0.7200478762486965
-1.7987333259950722,-1.4903965213945762,-0.1876872379615347,1.3525159293684883,1.9854085616381123,-0.07669006232487237,-0.7717204207797418,0.12118521448412568,-0.145313177067127
-2.018522818203206,0.09679175785782543,0.40292073419373636,0.5445960716554704,0.685340587538078,1.133564059581996,1.7856388453904932,-1.4825590346706436,0.8915940387425497
-1.2444730921285065,1.1521057922740643,2.7484900610989276,-0.46276103027365534,-0.3345864390065978,-0.0007951443229051105,-0.6048760140975936,-1.7449530424599715,-0.20518722690903662
-0.426463725657422,-0.06414286611084703,-1.8013914883391107,-0.9478633507767297,0.7315716905304854,-0.8103458217181403,-0.8219183744723629,-0.617294053818144,0.5948270586837556
-0.5297535499283677,1.02422293423055,-0.7619197920191639,-0.7166324353566562,-0.020693667881025644,0.5343065166405784,1.1744122539825512,1.3736606220051868,0.2770870263872403
-0.6110941345716769,0.04718905814985629,0.23699169075051602,-0.7400183313346367,-1.0419212023604814,-0.31700030506664056,1.428337955118897,-0.2900406079080469,0.08081064460910214
-1.2141444303122715,0.2641990765488261,-0.28567334682138157,0.6673729504135264,-2.1066637046450656,2.868881737491679,0.4621588974668972,0.1751046594410239,-0.6276832688737023
0.18992928040854742,-0.6205176204852568,0.7460609330774267,-0.7966433482172002,-0.6669479980706414,-0.30341125778963934,-0.19463805571223622,1.371542178141272,-0.0792226287996103
0.25542056702558147,0.08360344143356004,-0.9599954530351363,-0.983395649050097,-0.020693667881025644,0.7032994515130437,-1.0050276237943716,-0.3649272019927441,1.760755101211755
1.0852832181992744,0.07686997956957997,0.3492938039468198,0.8834219698501777,-1.895739218920819,0.41247164759431254,0.3872136844310246,-0.14182783557448475,-0.2990013521922249
-1.236240213966575,-0.20104140947569188,-1.1795844444901844,1.0333744401627,-0.7607046600945552,-0.3164534084821524,1.334584155844542,0.04372118071557714,-0.30929747204358216
-0.007642266153908799,1.2557926857520623,-0.8647110423177136,-1.212390600150362,-0.020693667881025644,-0.5165339060310733,-0.6662116873939022,1.3014243337567766,1.4126022438153827
-0.48421142445999626,-0.5627932512208264,1.664391288929984,1.0258765729576205,0.15014187191593828,1.0254265358482026,0.6689650504401768,-0.441334066908987,1.3765536432533982
0.2975512667721149,-0.784762219480675,-0.17900974770735847,1.4514104613846857,1.7449412982676533,-1.4629364856034588,2.7426950092659528,0.9711499839091594,-0.2693331261473812
2.4748033657065784,0.4295316791775196,-0.24489173036783177,0.6387479898811553,0.22712340780111326,0.7494110690756033,-0.9200365874456025,1.284640092839578,0.0981633369586243
0.9749386726470624,-0.626702391027638,0.5117368567573396,0.3212732609417536,2.0147823631147976,-0.9067728964756414,1.7201438017042447,0.5152644707389484,-0.1792804363374347
-1.67301424734473,-0.4620950096830838,0.25343951023509176,1.4571576203625443,-0.25378910944254185,0.2720306863756934,0.26877255172533854,0.1358932329930238,1.1438556179227612
1.3067207026681458,-1.2470749297828716,0.26522630636065586,-2.0803389754316535,0.9206126579428939,0.8476293500228425,-1.6543602411819163,0.060390321462037384,-1.5785252427084535
0.865118891372026,0.09970876568050664,-1.5966032089695703,0.06096270594278869,0.16344496963205232,-1.2278527469009075,-1.618055294203755,-1.5887861554508926,-0.4624632130926537
-0.385092920379954,-0.15060487266412922,0.4374933782219391,0.11706551478880639,2.1218245345795093,0.988745646737198,0.12954343968020646,0.8991399402538163,0.4566456382995385
1.4853744143449619,-0.15965486774518836,0.022054780642485314,-1.7412836964912433,1.8531514359815857,0.14347473062851404,-0.758032199365265,-0.7032034822792241,-0.19908099106427837
-0.007642266153908799,0.5074045128836026,-1.0064361632040726,1.0314988217063563,2.1218245345795093,-0.9228395834705525,-1.2368867521655662,-1.418632724507683,-0.8254932136935332
0.5577673405446596,-1.4696396184717595,-1.269710047431758,0.671642567277481,-0.020693667881025644,-1.6217095639556516,-0.4331886324738875,0.4748030147292124,-1.0487437209677726
-0.007642266153908799,1.3920956735708883,1.680166276634337,-1.583916518351255,0.9823186679665361,1.455679189746732,1.5111937447893138,1.4161800694562274,-0.2695433614231608
-0.007642266153908799,1.1587255300869181,1.7953556362583891,1.224858076390743,1.7735315926344581,-1.638079004990559,0.8319045293249876,0.0034403641293961323,-0.1655913084505757
0.30233242432129304,2.2214402475232626,0.6523159725859162,0.6887047181597807,0.9492162745892425,-0.6125682151748397,1.1216782679917696,2.327771307788936,-1.2106562916016645
-0.06034398241204513,0.3409483423980459,0.1385355713311812,-0.881539830138961,-1.0246691055935595,0.22340259040173574,-0.2409887183511768,0.76101615962918,1.2812077994081879
0.9891946825501442,0.24247814524161657,0.7756703297564972,-0.4832463582538348,-0.16551463775524902,0.2598666361703568,-0.010354641885122457,-0.24445827237550294,-0.8296049756774562
-0.8436903018642661,-1.2279917092072528,-0.8662429608935894,0.2555345070590247,-0.9631157602651279,-1.2427437122320302,-0.6214966375207881,0.16460028164249582,-0.6877251852850774
-1.0296999873754602,0.5570429365737312,-0.27654779329672124,0.9554037400352606,-0.020693667881025644,-0.3888506184854244,1.031701771646685,-1.1461812404404734,-0.8171286435772077
1.586682182561331,0.9709126254731989,0.17340145062029888,1.3499329791252164,-2.0402373950314523,0.5368814209225669,-1.4447938913628748,-0.4665225266395659,-0.4835921423120807
0.6047699181567353,1.1588670092831717,0.0508150608801236,0.4490118307051768,-0.4576733129816414,-0.3300492411831529,1.2334317693372367,-1.7014506960654265,0.45514067553465326
-1.4761230107095202,1.2856668075007118,-1.0179690598036082,0.16662506162260546,0.786884811235866,0.18227620393607358,-1.3325260059741915,-0.7563566684322843,1.179489615559936
-0.7568603277644468,0.23940028482536332,-0.30018394227982187,1.0352189253649204,-0.020693667881025644,-0.6806242740742879,-1.9039024754221636,0.6728230553287144,-0.7158792566814699
2.183526747429335,-0.0099525370407233,-1.3010606236102165,-0.6333409939685549,1.1330907850924756,-1.2872470857514282,-0.382552949397301,-1.9490082474869048,0.9254537202150351
0.5570932307788558,-0.39203094224446833,0.1369288013009487,-1.0471651806752795,-0.020693667881025644,0.19609992937055845,-1.707693216825896,-0.10641870081222439,2.3244024098933296
-1.1736103982574646,-0.275596008073111,1.7843671434928887,1.2773233680512244,-0.39787578251939737,-2.151508944859581,0.22549176434199608,0.0034403641293961323,-2.2043270740302194
-2.0110783059281365,-0.9092712412110323,-1.8501610104887176,1.3535906027405047,-0.5479843229602578,-1.7259238610481487,-1.9557773461187575,-0.1938454046855282,0.21551064143541718
0.5623305469302313,0.8491292900924925,0.9954635790620223,-0.568450080098522,-0.37778052412096613,0.264283124102583,-0.39539441340529846,0.751037030917734,-0.25853651062201505
-0.4749895519535912,0.5884176609532366,1.6155486518727378,1.3931188251642939,0.056041551539616194,-1.4222168916461526,-0.9908848560682749,0.2840480064011371,-0.8068173435919799
-1.0271305215208937,1.1743893623819537,0.7418216984291083,-0.40869292562141385,-1.9591721093922556,2.2035954083872844,0.1966314550258874,0.07161394003689878,-0.4503986693775159
-1.6179653593696184,-0.5726328384562608,-0.3719639509203857,-1.4160705146257906,2.1218245345795093,0.781034090226817,-0.0705188237634948,0.6171076777939654,0.4590597099912314
-0.12245770501807828,0.3750639974993356,-0.46323576875034045,-0.06307270720951866,-0.020693667881025644,2.27507490584692,-0.7895276350960121,-0.559974921545445,0.6658696576019897
-0.268109878148016,0.04997935204002766,0.7412037788936159,-0.8031256246369511,-1.0285226452381584,-0.3410589762112175,1.6082982682843172,-0.8044882226301147,-1.0768166750529922
1.8692225041877848,-1.5514314817369481,0.6233509097815098,0.7034617182942395,-1.365605644692345,1.501840039931564,-0.10449422142347853,-1.8009655669945452,0.4242989275946325
-0.007642266153908799,0.29916750464826736,0.5189577990180674,0.617980104423985,-0.5186701583965008,-1.442950901193195,1.9176087491587193,0.16340464431135107,0.46401435959733306
-0.007642266153908799,1.5388342415542966,0.5543825950945551,2.5112747089922527,-0.020693667881025644,0.28714522580574914,-0.2235472771194662,0.9137046020571773,-0.8342846563000726
1.0340266492909316,1.208987339923945,1.4357756947710105,-0.08356346631000987,-1.8331941709842123,-0.7604832397106415,0.8709589435923373,0.21417542718900376,0.4116298729739263
1.149759524954431,0.9448638089493153,0.7454224261915785,-0.48044194106122456,0.6669428412093946,-1.3609061452100835,-1.1451442488849257,-0.15753141969474577,-0.6962491655517199
-1.3111270735533778,-0.9514819329063262,-1.1512127416782827,0.43571601192454906,-0.020693667881025644,0.2465189710969038,1.2007519945384604,0.0034403641293961323,-0.29550621266877597
0.38495247406469485,0.04194331357287914,0.6456802555465284,0.04682301178877906,-2.1066637046450656,-0.625106032657202,-0.36156913985327715,0.20144554786009788,-0.2135405433423327
-0.007642266153908799,-1.331692589750119,-1.0013164284192735,-0.7309065032790988,-0.020693667881025644,-1.7232456886682361,-0.34967125231547824,-0.4077842756902401,1.4654567504470135
-0.07999611921954611,0.540901441641022,1.5422850185405745,-0.6089424072473171,-0.020693667881025644,-0.37022930742603843,-0.03190635981292271,-1.7855897891492123,0.17046175786169865
-0.007642266153908799,-0.08662724714270786,-0.360958104349587,1.132924936633417,-0.21899868944518042,0.6887170583132678,-0.3496145222148196,-0.9270118740781969,-2.158785940224707
0.9620205241513832,0.25339225903447626,-0.5931718147657485,-1.1397487722255488,0.12385302514138993,1.326549104364501,1.283321155436134,-0.41206786687112074,-0.07883340055046413
-0.007642266153908799,-2.242841621513027,0.004000083269347421,0.0536993119439904,-0.020693667881025644,-0.42723830512967514,0.17661414843060236,-2.5761848644888548,1.0077640742156158
0.02204300797810992,0.6076674540677254,-0.197666085140854,0.3418542933437742,-1.5086565251757327,2.317586308469381,-1.7529316789683753,-0.5441519193910594,0.42359233988936473
0.9309890746291964,-0.6329774537122123,0.7924904775241831,1.3674465497919956,0.02652233392434913,-0.3495560635616111,0.520070306692545,0.9885746711893072,-0.8286584997793445
0.18232762048678922,-0.29029017116474853,0.35048376712800927,0.04522970333423076,-0.020693667881025644,-0.9991663601980706,-1.0671601264526327,-0.334180616671739,0.3875466883654238
-0.007642266153908799,-0.6571840433645626,-0.48631936101071804,0.7779080224231871,0.7127604593685916,1.2278018289540569,0.25675232897376643,-0.24006969580836632,-1.0902276627118472
-2.3157665789208983,-1.3410074598333128,0.35019555431120514,-0.8523425504553578,-1.6128473249878172,0.10658138778941441,-1.138191896928047,-1.486339064405912,0.6239452588969929
